crime_id,crime_type,date,month,year
0,house_number,2010-05-01,5.0,2010.0
1,house_number,2010-05-01,5.0,2010.0
2,amenity,2010-05-01,5.0,2010.0
3,house_number,2010-05-01,5.0,2010.0
4,shop,2010-05-01,5.0,2010.0
5,house_number,2010-05-01,5.0,2010.0
6,house_number,2010-05-01,5.0,2010.0
7,house_number,2010-05-01,5.0,2010.0
8,city,2010-05-01,5.0,2010.0
9,house_number,2010-05-01,5.0,2010.0
10,house_number,2010-05-01,5.0,2010.0
11,house_number,2010-05-01,5.0,2010.0
12,house_number,2010-05-01,5.0,2010.0
13,house_number,2010-05-01,5.0,2010.0
14,house_number,2010-05-01,5.0,2010.0
15,house_number,2010-05-01,5.0,2010.0
16,house_number,2010-05-01,5.0,2010.0
17,building,2010-05-01,5.0,2010.0
18,house_number,2010-05-01,5.0,2010.0
19,house_number,2010-05-01,5.0,2010.0
20,house_number,2010-04-01,4.0,2010.0
21,shop,2010-04-01,4.0,2010.0
22,house_number,2010-04-01,4.0,2010.0
23,house_number,2010-04-01,4.0,2010.0
24,house_number,2010-04-01,4.0,2010.0
25,house_number,2010-04-01,4.0,2010.0
26,house_number,2010-04-01,4.0,2010.0
27,house_number,2010-04-01,4.0,2010.0
28,house_number,2010-04-01,4.0,2010.0
29,amenity,2010-04-01,4.0,2010.0
30,house_number,2010-04-01,4.0,2010.0
31,house_number,2010-04-01,4.0,2010.0
32,building,2010-04-01,4.0,2010.0
33,house_number,2010-04-01,4.0,2010.0
34,house_number,2010-04-01,4.0,2010.0
35,house_number,2010-04-01,4.0,2010.0
36,house_number,2010-04-01,4.0,2010.0
37,house_number,2010-04-01,4.0,2010.0
38,house_number,2010-04-01,4.0,2010.0
39,house_number,2010-04-01,4.0,2010.0
40,house_number,2010-04-01,4.0,2010.0
41,shop,2010-04-01,4.0,2010.0
42,road,2010-04-01,4.0,2010.0
43,house_number,2010-04-01,4.0,2010.0
44,house_number,2010-04-01,4.0,2010.0
45,building,2010-04-01,4.0,2010.0
46,house_number,2010-04-01,4.0,2010.0
47,shop,2010-04-01,4.0,2010.0
48,house_number,2010-04-01,4.0,2010.0
49,house_number,2010-04-01,4.0,2010.0
50,shop,2010-04-01,4.0,2010.0
51,shop,2010-04-01,4.0,2010.0
52,house_number,2010-04-01,4.0,2010.0
53,shop,2010-04-01,4.0,2010.0
54,building,2010-04-01,4.0,2010.0
55,house_number,2010-04-01,4.0,2010.0
56,house_number,2010-04-01,4.0,2010.0
57,house_number,2010-04-01,4.0,2010.0
58,house_number,2010-04-01,4.0,2010.0
59,building,2010-04-01,4.0,2010.0
60,building,2010-04-01,4.0,2010.0
61,amenity,2010-04-01,4.0,2010.0
62,house_number,2010-04-01,4.0,2010.0
63,amenity,2010-04-01,4.0,2010.0
64,house_number,2010-04-01,4.0,2010.0
65,house_number,2010-04-01,4.0,2010.0
66,shop,2010-04-01,4.0,2010.0
67,house_number,2010-04-01,4.0,2010.0
68,shop,2010-04-01,4.0,2010.0
69,house_number,2010-04-01,4.0,2010.0
70,amenity,2010-04-01,4.0,2010.0
71,amenity,2010-04-01,4.0,2010.0
72,shop,2010-04-01,4.0,2010.0
73,house_number,2010-04-01,4.0,2010.0
74,amenity,2010-04-01,4.0,2010.0
75,house_number,2010-04-01,4.0,2010.0
76,house_number,2010-04-01,4.0,2010.0
77,road,2010-04-01,4.0,2010.0
78,neighbourhood,2010-04-01,4.0,2010.0
79,house_number,2010-04-01,4.0,2010.0
80,house_number,2010-04-01,4.0,2010.0
81,road,2010-04-01,4.0,2010.0
82,shop,2010-04-01,4.0,2010.0
83,amenity,2010-04-01,4.0,2010.0
84,house_number,2010-04-01,4.0,2010.0
85,house_number,2010-04-01,4.0,2010.0
86,house_number,2010-04-01,4.0,2010.0
87,house_number,2010-04-01,4.0,2010.0
88,amenity,2010-04-01,4.0,2010.0
89,house_number,2010-04-01,4.0,2010.0
90,amenity,2010-04-01,4.0,2010.0
91,house_number,2010-04-01,4.0,2010.0
92,amenity,2010-04-01,4.0,2010.0
93,house_number,2010-04-01,4.0,2010.0
94,house_number,2010-04-01,4.0,2010.0
95,house_number,2010-04-01,4.0,2010.0
96,house_number,2010-04-01,4.0,2010.0
97,house_number,2010-04-01,4.0,2010.0
98,house_number,2010-04-01,4.0,2010.0
99,house_number,2010-04-01,4.0,2010.0
100,house_number,2010-04-01,4.0,2010.0
101,city,2010-04-01,4.0,2010.0
102,house_number,2010-04-01,4.0,2010.0
103,house_number,2010-04-01,4.0,2010.0
104,house_number,2010-04-01,4.0,2010.0
105,house_number,2010-04-01,4.0,2010.0
106,house_number,2010-04-01,4.0,2010.0
107,amenity,2010-04-01,4.0,2010.0
108,house_number,2010-04-01,4.0,2010.0
109,amenity,2010-04-01,4.0,2010.0
110,house_number,2010-04-01,4.0,2010.0
111,house_number,2010-04-01,4.0,2010.0
112,house_number,2010-04-01,4.0,2010.0
113,house_number,2010-04-01,4.0,2010.0
114,house_number,2010-04-01,4.0,2010.0
115,house_number,2010-04-01,4.0,2010.0
116,house_number,2010-04-01,4.0,2010.0
117,house_number,2010-04-01,4.0,2010.0
118,house_number,2010-04-01,4.0,2010.0
119,city,2010-04-01,4.0,2010.0
120,amenity,2010-04-01,4.0,2010.0
121,house_number,2010-04-01,4.0,2010.0
122,house_number,2010-04-01,4.0,2010.0
123,house_number,2010-04-01,4.0,2010.0
124,shop,2010-04-01,4.0,2010.0
125,house_number,2010-04-01,4.0,2010.0
126,building,2010-04-01,4.0,2010.0
127,shop,2010-03-01,3.0,2010.0
128,house_number,2010-03-01,3.0,2010.0
129,house_number,2010-03-01,3.0,2010.0
130,house_number,2010-03-01,3.0,2010.0
131,tourism,2010-03-01,3.0,2010.0
132,shop,2010-03-01,3.0,2010.0
133,shop,2010-03-01,3.0,2010.0
134,house_number,2010-03-01,3.0,2010.0
135,neighbourhood,2010-03-01,3.0,2010.0
136,building,2010-03-01,3.0,2010.0
137,road,2010-03-01,3.0,2010.0
138,shop,2010-03-01,3.0,2010.0
139,house_number,2010-03-01,3.0,2010.0
140,suburb,2010-03-01,3.0,2010.0
141,house_number,2010-03-01,3.0,2010.0
142,house_number,2010-03-01,3.0,2010.0
143,house_number,2010-03-01,3.0,2010.0
144,road,2010-03-01,3.0,2010.0
145,house_number,2010-03-01,3.0,2010.0
146,house_number,2010-03-01,3.0,2010.0
147,amenity,2010-03-01,3.0,2010.0
148,road,2010-03-01,3.0,2010.0
149,house_number,2010-03-01,3.0,2010.0
150,house_number,2010-03-01,3.0,2010.0
151,road,2010-03-01,3.0,2010.0
152,house_number,2010-03-01,3.0,2010.0
153,house_number,2010-03-01,3.0,2010.0
154,house_number,2010-03-01,3.0,2010.0
155,house_number,2010-03-01,3.0,2010.0
156,road,2010-03-01,3.0,2010.0
157,house_number,2010-03-01,3.0,2010.0
158,road,2010-03-01,3.0,2010.0
159,building,2010-03-01,3.0,2010.0
160,building,2010-03-01,3.0,2010.0
161,house_number,2010-03-01,3.0,2010.0
162,house_number,2010-03-01,3.0,2010.0
163,house_number,2010-03-01,3.0,2010.0
164,landuse,2010-03-01,3.0,2010.0
165,house_number,2010-03-01,3.0,2010.0
166,house_number,2010-03-01,3.0,2010.0
167,house_number,2010-03-01,3.0,2010.0
168,amenity,2010-03-01,3.0,2010.0
169,house_number,2010-03-01,3.0,2010.0
170,house_number,2010-03-01,3.0,2010.0
171,road,2010-03-01,3.0,2010.0
172,house_number,2010-03-01,3.0,2010.0
173,place,2010-03-01,3.0,2010.0
174,house_number,2010-03-01,3.0,2010.0
175,house_number,2010-03-01,3.0,2010.0
176,building,2010-03-01,3.0,2010.0
177,house_number,2010-03-01,3.0,2010.0
178,road,2010-03-01,3.0,2010.0
179,house_number,2010-03-01,3.0,2010.0
180,house_number,2010-03-01,3.0,2010.0
181,house_number,2010-03-01,3.0,2010.0
182,house_number,2010-03-01,3.0,2010.0
183,house_number,2010-03-01,3.0,2010.0
184,building,2010-03-01,3.0,2010.0
185,house_number,2010-03-01,3.0,2010.0
186,amenity,2010-03-01,3.0,2010.0
187,house_number,2010-03-01,3.0,2010.0
188,road,2010-03-01,3.0,2010.0
189,house_number,2010-03-01,3.0,2010.0
190,house_number,2010-03-01,3.0,2010.0
191,road,2010-03-01,3.0,2010.0
192,house_number,2010-03-01,3.0,2010.0
193,road,2010-03-01,3.0,2010.0
194,house_number,2010-03-01,3.0,2010.0
195,house_number,2010-03-01,3.0,2010.0
196,tourism,2010-03-01,3.0,2010.0
197,house_number,2010-03-01,3.0,2010.0
198,house_number,2010-03-01,3.0,2010.0
199,amenity,2010-03-01,3.0,2010.0
200,shop,2010-03-01,3.0,2010.0
201,house_number,2010-03-01,3.0,2010.0
202,shop,2010-03-01,3.0,2010.0
203,building,2010-03-01,3.0,2010.0
204,road,2010-03-01,3.0,2010.0
205,house_number,2010-03-01,3.0,2010.0
206,shop,2010-03-01,3.0,2010.0
207,house_number,2010-03-01,3.0,2010.0
208,house_number,2010-03-01,3.0,2010.0
209,neighbourhood,2010-03-01,3.0,2010.0
210,amenity,2010-03-01,3.0,2010.0
211,shop,2010-03-01,3.0,2010.0
212,house_number,2010-03-01,3.0,2010.0
213,house_number,2010-03-01,3.0,2010.0
214,building,2010-03-01,3.0,2010.0
215,house_number,2010-03-01,3.0,2010.0
216,house_number,2010-03-01,3.0,2010.0
217,house_number,2010-03-01,3.0,2010.0
218,house_number,2010-03-01,3.0,2010.0
219,tourism,2010-03-01,3.0,2010.0
220,house_number,2010-03-01,3.0,2010.0
221,shop,2010-03-01,3.0,2010.0
222,amenity,2010-02-01,2.0,2010.0
223,shop,2010-02-01,2.0,2010.0
224,house_number,2010-02-01,2.0,2010.0
225,house_number,2010-02-01,2.0,2010.0
226,house_number,2010-02-01,2.0,2010.0
227,house_number,2010-02-01,2.0,2010.0
228,amenity,2010-02-01,2.0,2010.0
229,house_number,2010-02-01,2.0,2010.0
230,house_number,2010-02-01,2.0,2010.0
231,house_number,2010-02-01,2.0,2010.0
232,house_number,2010-02-01,2.0,2010.0
233,house_number,2010-02-01,2.0,2010.0
234,house_number,2010-02-01,2.0,2010.0
235,house_number,2010-02-01,2.0,2010.0
236,road,2010-02-01,2.0,2010.0
237,house_number,2010-02-01,2.0,2010.0
238,house_number,2010-02-01,2.0,2010.0
239,shop,2010-02-01,2.0,2010.0
240,house_number,2010-02-01,2.0,2010.0
241,house_number,2010-02-01,2.0,2010.0
242,leisure,2010-02-01,2.0,2010.0
243,house_number,2010-02-01,2.0,2010.0
244,tourism,2010-02-01,2.0,2010.0
245,office,2010-02-01,2.0,2010.0
246,building,2010-02-01,2.0,2010.0
247,house_number,2010-02-01,2.0,2010.0
248,building,2010-02-01,2.0,2010.0
249,building,2010-02-01,2.0,2010.0
250,building,2010-02-01,2.0,2010.0
251,house_number,2010-02-01,2.0,2010.0
252,house_number,2010-02-01,2.0,2010.0
253,office,2010-02-01,2.0,2010.0
254,house_number,2010-02-01,2.0,2010.0
255,building,2010-02-01,2.0,2010.0
256,building,2010-02-01,2.0,2010.0
257,road,2010-02-01,2.0,2010.0
258,house_number,2010-02-01,2.0,2010.0
259,house_number,2010-02-01,2.0,2010.0
260,house_number,2010-02-01,2.0,2010.0
261,house_number,2010-02-01,2.0,2010.0
262,building,2010-02-01,2.0,2010.0
263,house_number,2010-02-01,2.0,2010.0
264,house_number,2010-02-01,2.0,2010.0
265,house_number,2010-02-01,2.0,2010.0
266,house_number,2010-02-01,2.0,2010.0
267,house_number,2010-02-01,2.0,2010.0
268,shop,2010-02-01,2.0,2010.0
269,house_number,2010-02-01,2.0,2010.0
270,house_number,2010-02-01,2.0,2010.0
271,house_number,2010-02-01,2.0,2010.0
272,house_number,2010-02-01,2.0,2010.0
273,building,2010-02-01,2.0,2010.0
274,amenity,2010-02-01,2.0,2010.0
275,road,2010-02-01,2.0,2010.0
276,house_number,2010-02-01,2.0,2010.0
277,house_number,2010-02-01,2.0,2010.0
278,house_number,2010-02-01,2.0,2010.0
279,house_number,2010-02-01,2.0,2010.0
280,shop,2010-02-01,2.0,2010.0
281,tourism,2010-02-01,2.0,2010.0
282,house_number,2010-02-01,2.0,2010.0
283,house_number,2010-02-01,2.0,2010.0
284,house_number,2010-02-01,2.0,2010.0
285,amenity,2010-02-01,2.0,2010.0
286,shop,2010-02-01,2.0,2010.0
287,shop,2010-02-01,2.0,2010.0
288,amenity,2010-02-01,2.0,2010.0
289,house_number,2010-02-01,2.0,2010.0
290,amenity,2010-02-01,2.0,2010.0
291,house_number,2010-02-01,2.0,2010.0
292,house_number,2010-02-01,2.0,2010.0
293,house_number,2010-02-01,2.0,2010.0
294,house_number,2010-02-01,2.0,2010.0
295,house_number,2010-02-01,2.0,2010.0
296,building,2010-02-01,2.0,2010.0
297,shop,2010-02-01,2.0,2010.0
298,house_number,2010-02-01,2.0,2010.0
299,shop,2010-02-01,2.0,2010.0
300,house_number,2010-02-01,2.0,2010.0
301,aeroway,2010-02-01,2.0,2010.0
302,house_number,2010-02-01,2.0,2010.0
303,house_number,2010-02-01,2.0,2010.0
304,shop,2010-02-01,2.0,2010.0
305,house_number,2010-02-01,2.0,2010.0
306,house_number,2010-02-01,2.0,2010.0
307,road,2010-02-01,2.0,2010.0
308,house_number,2010-01-01,1.0,2010.0
309,house_number,2010-01-01,1.0,2010.0
310,house_number,2010-01-01,1.0,2010.0
311,house_number,2010-01-01,1.0,2010.0
312,shop,2010-01-01,1.0,2010.0
313,house_number,2010-01-01,1.0,2010.0
314,house_number,2010-01-01,1.0,2010.0
315,house_number,2010-01-01,1.0,2010.0
316,tourism,2010-01-01,1.0,2010.0
317,shop,2010-01-01,1.0,2010.0
318,house_number,2010-01-01,1.0,2010.0
319,house_number,2010-01-01,1.0,2010.0
320,amenity,2010-01-01,1.0,2010.0
321,house_number,2010-01-01,1.0,2010.0
322,house_number,2010-01-01,1.0,2010.0
323,historic,2010-01-01,1.0,2010.0
324,amenity,2010-01-01,1.0,2010.0
325,house_number,2010-01-01,1.0,2010.0
326,shop,2010-01-01,1.0,2010.0
327,house_number,2010-01-01,1.0,2010.0
328,road,2010-01-01,1.0,2010.0
329,house_number,2010-01-01,1.0,2010.0
330,shop,2010-01-01,1.0,2010.0
331,house_number,2010-01-01,1.0,2010.0
332,house_number,2010-01-01,1.0,2010.0
333,house_number,2010-01-01,1.0,2010.0
334,house_number,2010-01-01,1.0,2010.0
335,house_number,2010-01-01,1.0,2010.0
336,house_number,2010-01-01,1.0,2010.0
337,house_number,2010-01-01,1.0,2010.0
338,amenity,2010-01-01,1.0,2010.0
339,house_number,2010-01-01,1.0,2010.0
340,city,2010-01-01,1.0,2010.0
341,house_number,2010-01-01,1.0,2010.0
342,house_number,2010-01-01,1.0,2010.0
343,house_number,2010-01-01,1.0,2010.0
344,building,2010-01-01,1.0,2010.0
345,amenity,2010-01-01,1.0,2010.0
346,amenity,2010-01-01,1.0,2010.0
347,amenity,2010-01-01,1.0,2010.0
348,amenity,2010-01-01,1.0,2010.0
349,house_number,2010-01-01,1.0,2010.0
350,tourism,2010-01-01,1.0,2010.0
351,house_number,2010-01-01,1.0,2010.0
352,amenity,2010-01-01,1.0,2010.0
353,house_number,2010-01-01,1.0,2010.0
354,house_number,2010-01-01,1.0,2010.0
355,house_number,2010-01-01,1.0,2010.0
356,road,2010-01-01,1.0,2010.0
357,house_number,2010-01-01,1.0,2010.0
358,house_number,2010-01-01,1.0,2010.0
359,tourism,2010-01-01,1.0,2010.0
360,amenity,2010-01-01,1.0,2010.0
361,road,2010-01-01,1.0,2010.0
362,house_number,2010-01-01,1.0,2010.0
363,road,2010-01-01,1.0,2010.0
364,tourism,2010-01-01,1.0,2010.0
365,house_number,2010-01-01,1.0,2010.0
366,house_number,2010-01-01,1.0,2010.0
367,shop,2010-01-01,1.0,2010.0
368,house_number,2010-01-01,1.0,2010.0
369,amenity,2010-01-01,1.0,2010.0
370,city,2010-01-01,1.0,2010.0
371,house_number,2010-01-01,1.0,2010.0
372,house_number,2010-01-01,1.0,2010.0
373,house_number,2010-01-01,1.0,2010.0
374,road,2010-01-01,1.0,2010.0
375,house_number,2010-01-01,1.0,2010.0
376,building,2010-01-01,1.0,2010.0
377,house_number,2010-01-01,1.0,2010.0
378,road,2010-01-01,1.0,2010.0
379,house_number,2010-01-01,1.0,2010.0
380,house_number,2010-01-01,1.0,2010.0
381,house_number,2010-01-01,1.0,2010.0
382,house_number,2010-01-01,1.0,2010.0
383,building,2010-01-01,1.0,2010.0
384,road,2010-01-01,1.0,2010.0
385,house_number,2010-01-01,1.0,2010.0
386,house_number,2010-01-01,1.0,2010.0
387,amenity,2010-01-01,1.0,2010.0
388,house_number,2010-01-01,1.0,2010.0
389,house_number,2010-01-01,1.0,2010.0
390,house_number,2010-01-01,1.0,2010.0
391,house_number,2010-01-01,1.0,2010.0
392,house_number,2010-01-01,1.0,2010.0
393,house_number,2010-01-01,1.0,2010.0
394,house_number,2010-01-01,1.0,2010.0
395,house_number,2010-01-01,1.0,2010.0
396,house_number,2010-01-01,1.0,2010.0
397,building,2010-01-01,1.0,2010.0
398,house_number,2010-01-01,1.0,2010.0
399,house_number,2010-01-01,1.0,2010.0
400,tourism,2011-01-31,1.0,2011.0
401,house_number,2011-01-31,1.0,2011.0
402,house_number,2011-01-31,1.0,2011.0
403,house_number,2011-01-31,1.0,2011.0
404,shop,2011-01-31,1.0,2011.0
405,house_number,2011-01-31,1.0,2011.0
406,house_number,2011-01-31,1.0,2011.0
407,house_number,2011-01-31,1.0,2011.0
408,shop,2011-01-31,1.0,2011.0
409,house_number,2011-01-31,1.0,2011.0
410,house_number,2011-01-31,1.0,2011.0
411,house_number,2011-01-31,1.0,2011.0
412,road,2011-01-31,1.0,2011.0
413,house_number,2011-01-31,1.0,2011.0
414,shop,2011-01-31,1.0,2011.0
415,building,2011-01-31,1.0,2011.0
416,house_number,2011-01-31,1.0,2011.0
417,house_number,2011-01-31,1.0,2011.0
418,leisure,2011-01-31,1.0,2011.0
419,house_number,2011-01-31,1.0,2011.0
420,house_number,2011-01-31,1.0,2011.0
421,house_number,2011-01-31,1.0,2011.0
422,house_number,2011-01-31,1.0,2011.0
423,shop,2011-01-31,1.0,2011.0
424,city,2011-01-31,1.0,2011.0
425,shop,2011-01-31,1.0,2011.0
426,amenity,2011-01-31,1.0,2011.0
427,shop,2011-01-31,1.0,2011.0
428,tourism,2011-01-31,1.0,2011.0
429,house_number,2011-01-31,1.0,2011.0
430,house_number,2011-01-31,1.0,2011.0
431,house_number,2011-01-31,1.0,2011.0
432,aeroway,2011-01-31,1.0,2011.0
433,road,2011-01-31,1.0,2011.0
434,road,2011-01-31,1.0,2011.0
435,house_number,2011-01-31,1.0,2011.0
436,house_number,2011-01-31,1.0,2011.0
437,house_number,2011-01-31,1.0,2011.0
438,house_number,2011-01-31,1.0,2011.0
439,house_number,2011-01-31,1.0,2011.0
440,office,2011-01-31,1.0,2011.0
441,house_number,2011-01-31,1.0,2011.0
442,house_number,2011-01-31,1.0,2011.0
443,house_number,2011-01-31,1.0,2011.0
444,shop,2011-01-31,1.0,2011.0
445,tourism,2011-01-31,1.0,2011.0
446,house_number,2011-01-31,1.0,2011.0
447,house_number,2011-01-31,1.0,2011.0
448,house_number,2011-01-31,1.0,2011.0
449,residential,2011-01-31,1.0,2011.0
450,house_number,2011-01-31,1.0,2011.0
451,house_number,2011-01-31,1.0,2011.0
452,house_number,2011-01-31,1.0,2011.0
453,house_number,2011-01-31,1.0,2011.0
454,house_number,2011-01-31,1.0,2011.0
455,amenity,2011-01-31,1.0,2011.0
456,house_number,2011-01-31,1.0,2011.0
457,house_number,2011-01-31,1.0,2011.0
458,house_number,2011-01-31,1.0,2011.0
459,house_number,2011-01-31,1.0,2011.0
460,leisure,2011-01-31,1.0,2011.0
461,house_number,2011-01-31,1.0,2011.0
462,amenity,2011-01-31,1.0,2011.0
463,house_number,2011-01-31,1.0,2011.0
464,house_number,2011-01-31,1.0,2011.0
465,building,2011-01-31,1.0,2011.0
466,house_number,2011-01-31,1.0,2011.0
467,building,2011-01-31,1.0,2011.0
468,house_number,2011-01-31,1.0,2011.0
469,house_number,2011-01-31,1.0,2011.0
470,house_number,2011-01-31,1.0,2011.0
471,house_number,2011-01-31,1.0,2011.0
472,house_number,2011-01-31,1.0,2011.0
473,house_number,2011-01-31,1.0,2011.0
474,house_number,2011-01-31,1.0,2011.0
475,house_number,2011-01-31,1.0,2011.0
476,house_number,2011-01-31,1.0,2011.0
477,house_number,2011-01-31,1.0,2011.0
478,house_number,2011-01-30,1.0,2011.0
479,leisure,2011-01-30,1.0,2011.0
480,house_number,2011-01-30,1.0,2011.0
481,house_number,2011-01-30,1.0,2011.0
482,amenity,2011-01-30,1.0,2011.0
483,house_number,2011-01-30,1.0,2011.0
484,amenity,2011-01-30,1.0,2011.0
485,house_number,2011-01-30,1.0,2011.0
486,house_number,2011-01-30,1.0,2011.0
487,house_number,2011-01-30,1.0,2011.0
488,house_number,2011-01-30,1.0,2011.0
489,house_number,2011-01-30,1.0,2011.0
490,house_number,2011-01-30,1.0,2011.0
491,amenity,2011-01-30,1.0,2011.0
492,house_number,2011-01-30,1.0,2011.0
493,house_number,2011-01-30,1.0,2011.0
494,house_number,2011-01-30,1.0,2011.0
495,house_number,2011-01-30,1.0,2011.0
496,house_number,2011-01-30,1.0,2011.0
497,house_number,2011-01-30,1.0,2011.0
498,house_number,2011-01-30,1.0,2011.0
499,road,2011-01-30,1.0,2011.0
500,shop,2011-01-30,1.0,2011.0
501,building,2011-01-30,1.0,2011.0
502,house_number,2011-01-30,1.0,2011.0
503,amenity,2011-01-30,1.0,2011.0
504,house_number,2011-01-30,1.0,2011.0
505,house_number,2011-01-30,1.0,2011.0
506,tourism,2011-01-30,1.0,2011.0
507,house_number,2011-01-30,1.0,2011.0
508,house_number,2011-01-30,1.0,2011.0
509,house_number,2011-01-30,1.0,2011.0
510,house_number,2011-01-30,1.0,2011.0
511,house_number,2011-01-30,1.0,2011.0
512,house_number,2011-01-30,1.0,2011.0
513,house_number,2011-01-30,1.0,2011.0
514,tourism,2011-01-30,1.0,2011.0
515,house_number,2011-01-30,1.0,2011.0
516,house_number,2011-01-30,1.0,2011.0
517,house_number,2011-01-30,1.0,2011.0
518,house_number,2011-01-30,1.0,2011.0
519,road,2011-01-30,1.0,2011.0
520,amenity,2011-01-30,1.0,2011.0
521,amenity,2011-01-30,1.0,2011.0
522,shop,2011-01-30,1.0,2011.0
523,amenity,2011-01-30,1.0,2011.0
524,house_number,2011-01-30,1.0,2011.0
525,house_number,2011-01-30,1.0,2011.0
526,house_number,2011-01-30,1.0,2011.0
527,retail,2011-01-30,1.0,2011.0
528,road,2011-01-30,1.0,2011.0
529,house_number,2011-01-30,1.0,2011.0
530,amenity,2011-01-30,1.0,2011.0
531,amenity,2011-01-30,1.0,2011.0
532,house_number,2011-01-30,1.0,2011.0
533,house_number,2011-01-30,1.0,2011.0
534,house_number,2011-01-30,1.0,2011.0
535,house_number,2011-01-30,1.0,2011.0
536,shop,2011-01-30,1.0,2011.0
537,road,2011-01-30,1.0,2011.0
538,house_number,2011-01-30,1.0,2011.0
539,house_number,2011-01-30,1.0,2011.0
540,house_number,2011-01-30,1.0,2011.0
541,house_number,2011-01-30,1.0,2011.0
542,road,2011-01-30,1.0,2011.0
543,house_number,2011-01-30,1.0,2011.0
544,building,2011-01-30,1.0,2011.0
545,house_number,2011-01-30,1.0,2011.0
546,house_number,2011-01-30,1.0,2011.0
547,amenity,2011-01-30,1.0,2011.0
548,tourism,2011-01-30,1.0,2011.0
549,house_number,2011-01-30,1.0,2011.0
550,house_number,2011-01-30,1.0,2011.0
551,house_number,2011-01-30,1.0,2011.0
552,city,2011-01-30,1.0,2011.0
553,house_number,2011-01-30,1.0,2011.0
554,neighbourhood,2011-01-29,1.0,2011.0
555,house_number,2011-01-29,1.0,2011.0
556,house_number,2011-01-29,1.0,2011.0
557,house_number,2011-01-29,1.0,2011.0
558,house_number,2011-01-29,1.0,2011.0
559,road,2011-01-29,1.0,2011.0
560,house_number,2011-01-29,1.0,2011.0
561,house_number,2011-01-29,1.0,2011.0
562,building,2011-01-29,1.0,2011.0
563,house_number,2011-01-29,1.0,2011.0
564,amenity,2011-01-29,1.0,2011.0
565,house_number,2011-01-29,1.0,2011.0
566,building,2011-01-29,1.0,2011.0
567,house_number,2011-01-29,1.0,2011.0
568,house_number,2011-01-29,1.0,2011.0
569,house_number,2011-01-29,1.0,2011.0
570,amenity,2011-01-29,1.0,2011.0
571,amenity,2011-01-29,1.0,2011.0
572,building,2011-01-29,1.0,2011.0
573,house_number,2011-01-29,1.0,2011.0
574,house_number,2011-01-29,1.0,2011.0
575,house_number,2011-01-29,1.0,2011.0
576,amenity,2011-01-29,1.0,2011.0
577,house_number,2011-01-29,1.0,2011.0
578,house_number,2011-01-29,1.0,2011.0
579,amenity,2011-01-29,1.0,2011.0
580,shop,2011-01-29,1.0,2011.0
581,shop,2011-01-29,1.0,2011.0
582,house_number,2011-01-29,1.0,2011.0
583,amenity,2011-01-29,1.0,2011.0
584,house_number,2011-01-29,1.0,2011.0
585,house_number,2011-01-29,1.0,2011.0
586,house_number,2011-01-29,1.0,2011.0
587,house_number,2011-01-29,1.0,2011.0
588,road,2011-01-29,1.0,2011.0
589,house_number,2011-01-29,1.0,2011.0
590,house_number,2011-01-29,1.0,2011.0
591,house_number,2011-01-29,1.0,2011.0
592,tourism,2011-01-29,1.0,2011.0
593,house_number,2011-01-29,1.0,2011.0
594,house_number,2011-01-29,1.0,2011.0
595,house_number,2011-01-29,1.0,2011.0
596,house_number,2011-01-29,1.0,2011.0
597,house_number,2011-01-29,1.0,2011.0
598,house_number,2011-01-29,1.0,2011.0
599,amenity,2011-01-29,1.0,2011.0
600,house_number,2011-01-29,1.0,2011.0
601,house_number,2011-01-29,1.0,2011.0
602,house_number,2011-01-29,1.0,2011.0
603,amenity,2011-01-29,1.0,2011.0
604,house_number,2011-01-29,1.0,2011.0
605,house_number,2011-01-29,1.0,2011.0
606,house_number,2011-01-29,1.0,2011.0
607,house_number,2011-01-29,1.0,2011.0
608,house_number,2011-01-29,1.0,2011.0
609,house_number,2011-01-29,1.0,2011.0
610,house_number,2011-01-29,1.0,2011.0
611,house_number,2011-01-29,1.0,2011.0
612,house_number,2011-01-29,1.0,2011.0
613,house_number,2011-01-29,1.0,2011.0
614,house_number,2011-01-29,1.0,2011.0
615,amenity,2011-01-29,1.0,2011.0
616,amenity,2011-01-29,1.0,2011.0
617,house_number,2011-01-29,1.0,2011.0
618,house_number,2011-01-29,1.0,2011.0
619,amenity,2011-01-29,1.0,2011.0
620,house_number,2011-01-29,1.0,2011.0
621,house_number,2011-01-29,1.0,2011.0
622,club,2011-01-29,1.0,2011.0
623,house_number,2011-01-29,1.0,2011.0
624,house_number,2011-01-29,1.0,2011.0
625,house_number,2011-01-29,1.0,2011.0
626,aeroway,2011-01-29,1.0,2011.0
627,leisure,2011-01-29,1.0,2011.0
628,house_number,2011-01-28,1.0,2011.0
629,house_number,2011-01-28,1.0,2011.0
630,house_number,2011-01-28,1.0,2011.0
631,tourism,2011-01-28,1.0,2011.0
632,house_number,2011-01-28,1.0,2011.0
633,house_number,2011-01-28,1.0,2011.0
634,building,2011-01-28,1.0,2011.0
635,house_number,2011-01-28,1.0,2011.0
636,house_number,2011-01-28,1.0,2011.0
637,road,2011-01-28,1.0,2011.0
638,road,2011-01-28,1.0,2011.0
639,leisure,2011-01-28,1.0,2011.0
640,house_number,2011-01-28,1.0,2011.0
641,shop,2011-01-28,1.0,2011.0
642,house_number,2011-01-28,1.0,2011.0
643,house_number,2011-01-28,1.0,2011.0
644,house_number,2011-01-28,1.0,2011.0
